1,53.34347152709961,-6.251387119293213,0.0,99,False,55
1,53.34347152709961,-6.251387119293213,40.0,99,False,64
1,53.34347152709961,-6.251387119293213,80.0,99,False,96
1,53.34347152709961,-6.251387119293213,120.0,99,False,95
1,53.34335708618164,-6.25129508972168,120.0,99,False,96
1,53.34324264526367,-6.2512030601501465,120.0,99,False,56
1,53.3431282043457,-6.251111030578613,120.0,99,False,56
1,53.343013763427734,-6.25101900100708,120.0,99,False,57
1,53.342899322509766,-6.250926971435547,120.0,99,False,99
1,53.3427848815918,-6.250834941864014,120.0,99,False,95
1,53.34267044067383,-6.2507429122924805,120.0,99,False,85
1,53.34255599975586,-6.250650882720947,120.0,99,False,96
1,53.34244155883789,-6.250558853149414,120.0,99,False,99
1,53.34232711791992,-6.250466823577881,120.0,98,False,67
1,53.34220886230469,-6.250374794006348,120.0,98,False,52
1,53.34209442138672,-6.2502827644348145,120.0,98,False,97
1,53.34197998046875,-6.250190734863281,120.0,98,False,95
1,53.34186553955078,-6.250098705291748,120.0,98,False,99
1,53.34175109863281,-6.250006675720215,120.0,98,False,98
1,53.341636657714844,-6.249914646148682,120.0,98,False,98
1,53.341522216796875,-6.249822616577148,120.0,98,False,95
1,53.341407775878906,-6.249730587005615,120.0,98,False,95
1,53.34129333496094,-6.249638557434082,120.0,98,False,97
1,53.34117889404297,-6.249546527862549,120.0,98,False,99
1,53.341064453125,-6.249454498291016,120.0,97,False,85
1,53.340946197509766,-6.249362945556641,120.0,97,False,90
1,53.3408317565918,-6.249270915985107,120.0,97,False,57
1,53.34071731567383,-6.249178886413574,120.0,97,False,96
1,53.34060287475586,-6.249086856842041,120.0,97,False,95
1,53.34048843383789,-6.248994827270508,120.0,97,False,95
1,53.34037399291992,-6.248902797698975,120.0,97,False,97
1,53.34025955200195,-6.248810768127441,120.0,97,False,66
1,53.340145111083984,-6.248718738555908,120.0,97,False,99
1,53.340030670166016,-6.248626708984375,120.0,97,False,69
1,53.33991622924805,-6.248534679412842,120.0,97,False,98
1,53.33980178833008,-6.248442649841309,120.0,97,False,95
1,53.33968734741211,-6.248350620269775,120.0,97,False,95
1,53.339569091796875,-6.248258590698242,120.0,97,False,87
1,53.339454650878906,-6.248166561126709,120.0,97,False,91
1,53.33934020996094,-6.248074531555176,120.0,96,False,98
1,53.33922576904297,-6.247982501983643,120.0,96,False,95
1,53.339111328125,-6.247890472412109,120.0,96,False,97
1,53.33899688720703,-6.247798442840576,120.0,96,False,92
1,53.33888244628906,-6.247706413269043,120.0,96,False,98
1,53.338768005371094,-6.24761438369751,120.0,96,False,97
1,53.338653564453125,-6.247522354125977,120.0,96,False,99
1,53.338539123535156,-6.247430324554443,120.0,96,False,96
