2,53.30928039550781,-6.22397518157959,0.0,99,False,95
2,53.30928039550781,-6.22397518157959,40.0,99,False,70
2,53.30928039550781,-6.22397518157959,80.0,99,False,94
2,53.30928039550781,-6.22397518157959,120.0,99,False,95
2,53.30939865112305,-6.224067211151123,120.0,99,False,99
2,53.309513092041016,-6.224159240722656,120.0,99,False,85
2,53.309627532958984,-6.2242512702941895,120.0,99,False,56
2,53.30974197387695,-6.224343299865723,120.0,99,False,99
2,53.30985641479492,-6.224435329437256,120.0,99,False,97
2,53.30997085571289,-6.224527359008789,120.0,99,False,96
2,53.31008529663086,-6.224618911743164,120.0,99,False,81
2,53.31019973754883,-6.224710941314697,120.0,98,False,98
2,53.3103141784668,-6.2248029708862305,120.0,98,False,86
2,53.310428619384766,-6.224895000457764,120.0,98,False,95
2,53.310543060302734,-6.224987030029297,120.0,98,False,70
2,53.3106575012207,-6.22507905960083,120.0,98,False,96
2,53.31077575683594,-6.225171089172363,120.0,98,False,98
2,53.310890197753906,-6.2252631187438965,120.0,98,False,53
2,53.311004638671875,-6.22535514831543,120.0,98,False,99
2,53.311119079589844,-6.225447177886963,120.0,98,False,56
2,53.31123352050781,-6.225539207458496,120.0,98,False,60
2,53.31134796142578,-6.225631237030029,120.0,98,False,99
2,53.31146240234375,-6.2257232666015625,120.0,98,False,59
2,53.31157684326172,-6.225815296173096,120.0,97,False,66
2,53.31169128417969,-6.225907325744629,120.0,97,False,99
2,53.311805725097656,-6.225999355316162,120.0,97,False,95
2,53.311920166015625,-6.226091384887695,120.0,97,False,96
2,53.31203842163086,-6.2261834144592285,120.0,97,False,67
2,53.31215286254883,-6.226275444030762,120.0,97,False,96
2,53.3122673034668,-6.226367473602295,120.0,97,False,63
2,53.312381744384766,-6.226459503173828,120.0,97,False,96
2,53.312496185302734,-6.226551532745361,120.0,97,False,78
2,53.3126106262207,-6.2266435623168945,120.0,97,False,99
2,53.31272506713867,-6.226735591888428,120.0,96,False,97
2,53.31283950805664,-6.226827621459961,120.0,96,False,78
2,53.31295394897461,-6.226919651031494,120.0,96,False,50
2,53.31306838989258,-6.227011680603027,120.0,96,False,55
2,53.31318283081055,-6.2271037101745605,120.0,96,False,96
2,53.313297271728516,-6.227195739746094,120.0,96,False,95
2,53.31341552734375,-6.227287769317627,120.0,96,False,73
2,53.31352996826172,-6.22737979888916,120.0,96,False,80
2,53.31364440917969,-6.227471828460693,120.0,96,False,56
2,53.313758850097656,-6.227563858032227,120.0,96,False,87
2,53.313873291015625,-6.22765588760376,120.0,96,False,56
2,53.313987731933594,-6.227747917175293,120.0,95,False,95
2,53.31410217285156,-6.227839946746826,120.0,95,False,99
2,53.31421661376953,-6.227931976318359,120.0,95,False,54
2,53.3143310546875,-6.228024005889893,120.0,95,False,95
2,53.31444549560547,-6.228116035461426,120.0,95,False,99
2,53.31455993652344,-6.228208065032959,120.0,95,False,51
2,53.31467819213867,-6.228300094604492,120.0,95,False,98
2,53.31479263305664,-6.228392124176025,120.0,95,False,97
2,53.31490707397461,-6.228484153747559,120.0,95,False,97
2,53.31502151489258,-6.228576183319092,120.0,95,False,57
2,53.31513595581055,-6.228668212890625,120.0,94,False,97
2,53.315250396728516,-6.228760242462158,120.0,94,False,98
2,53.315364837646484,-6.228852272033691,120.0,94,False,86
2,53.31547927856445,-6.228944301605225,120.0,94,False,98
2,53.31559371948242,-6.229036331176758,120.0,94,False,70
2,53.31570816040039,-6.229128360748291,120.0,94,False,54
2,53.31582260131836,-6.229220390319824,120.0,93,False,99
2,53.31593704223633,-6.229312419891357,120.0,93,False,79
2,53.31605529785156,-6.229404449462891,120.0,93,False,97
2,53.31616973876953,-6.229496479034424,120.0,93,False,99
2,53.3162841796875,-6.229588508605957,120.0,93,False,95
2,53.31639862060547,-6.229680061340332,120.0,93,False,81
2,53.31651306152344,-6.229772090911865,120.0,93,False,96
2,53.316627502441406,-6.229864120483398,120.0,93,False,81
2,53.316741943359375,-6.229956150054932,120.0,93,False,95
2,53.316856384277344,-6.230048179626465,120.0,93,False,96
2,53.31697082519531,-6.230140209197998,120.0,92,False,78
2,53.31708526611328,-6.230232238769531,120.0,92,False,97
2,53.31719970703125,-6.2303242683410645,120.0,92,False,73
2,53.317317962646484,-6.230416297912598,120.0,92,False,73
2,53.31743240356445,-6.230508327484131,120.0,92,False,99
2,53.31754684448242,-6.230600357055664,120.0,92,False,96
2,53.31766128540039,-6.230692386627197,120.0,92,False,93
2,53.31777572631836,-6.2307844161987305,120.0,92,False,97
2,53.31789016723633,-6.230876445770264,120.0,92,False,76
2,53.3180046081543,-6.230968475341797,120.0,92,False,99
2,53.318119049072266,-6.23106050491333,120.0,92,False,95
2,53.318233489990234,-6.231152534484863,120.0,92,False,95
2,53.3183479309082,-6.2312445640563965,120.0,91,False,97
2,53.31846237182617,-6.23133659362793,120.0,91,False,73
2,53.31857681274414,-6.231428623199463,120.0,91,False,95
2,53.318695068359375,-6.231520652770996,120.0,91,False,96
2,53.318809509277344,-6.231612682342529,120.0,91,False,98
2,53.31892395019531,-6.2317047119140625,120.0,91,False,61
2,53.31903839111328,-6.231796741485596,120.0,91,False,91
2,53.31915283203125,-6.231888771057129,120.0,91,False,57
2,53.31926727294922,-6.231980800628662,120.0,91,False,50
2,53.31938171386719,-6.232072830200195,120.0,91,False,75
2,53.319496154785156,-6.2321648597717285,120.0,91,False,96
2,53.319610595703125,-6.232256889343262,120.0,91,False,95
2,53.319725036621094,-6.232348918914795,120.0,90,False,99
2,53.31983947753906,-6.232440948486328,120.0,90,False,50
2,53.31995391845703,-6.232532978057861,120.0,90,False,95
2,53.320072174072266,-6.2326250076293945,120.0,90,False,95
2,53.320186614990234,-6.232717037200928,120.0,90,False,98
2,53.3203010559082,-6.232809066772461,120.0,90,False,74
